S	E	I1	I2	I3	I4	I5_h	I6_h	R_h	R	D1	D2	H	T	P1	P2	Q	QT	NQ
136480	47	117	86	45	45	15	5	5	41590	236	862	862	665	1	24	762	118	242	
136449	43	113	82	45	46	14	5	5	41629	237	865	822	215	0	14	716	117	231	
136414	41	103	76	50	43	13	6	4	41676	237	870	821	231	2	17	695	123	209	
136380	43	97	72	40	35	14	5	5	41727	237	878	812	191	1	9	667	109	197	
136350	37	103	69	39	29	10	5	6	41764	237	884	813	221	1	10	658	102	190	
136328	31	93	64	37	32	8	6	4	41801	237	892	792	232	0	7	646	95	176	
136315	28	77	67	35	29	9	6	3	41834	237	893	839	221	0	12	622	99	152	
136284	29	75	54	34	25	10	6	2	41879	237	898	902	562	1	10	594	92	141	
136254	33	76	49	34	22	10	4	3	41905	238	905	878	225	0	6	562	91	137	
136236	37	63	49	28	20	9	2	3	41937	240	909	860	223	0	6	535	82	126	
136213	33	64	50	27	17	9	3	3	41959	240	915	869	203	0	3	462	71	132	
136184	32	65	51	24	21	10	3	3	41980	240	920	881	216	1	5	412	66	140	
136163	32	64	47	22	22	10	3	3	42000	240	927	866	555	0	10	379	68	132	
136149	30	61	44	21	20	13	2	4	42021	240	928	886	215	0	3	358	56	135	
136131	28	66	36	22	20	13	2	4	42039	240	932	853	232	0	9	353	63	124	
136104	28	67	41	25	19	12	2	3	42055	240	937	867	231	0	4	338	58	136	
136085	29	56	49	21	18	10	2	3	42078	240	942	891	249	0	7	313	52	133	
136063	28	57	41	20	19	11	2	3	42099	240	950	878	203	1	4	295	46	132	
136045	31	53	38	18	20	11	3	3	42117	240	954	899	543	0	10	315	53	121	
136033	18	57	42	15	17	10	3	1	42138	240	959	891	198	0	6	312	55	107	
136020	15	52	39	12	18	11	3	1	42157	240	965	893	240	0	3	311	50	100	
136005	15	48	36	16	12	11	0	2	42176	242	970	853	219	1	5	309	45	93	
135984	19	45	33	17	13	12	1	2	42189	242	976	881	515	1	6	276	42	98	
135965	19	41	28	17	15	11	1	2	42205	242	987	841	235	0	5	285	44	88	
135947	24	35	28	15	19	10	1	1	42219	242	992	832	228	0	8	274	46	86	
135925	26	36	29	10	19	9	1	1	42237	242	998	849	537	0	7	286	46	84	
135914	20	39	23	10	14	9	2	1	42257	242	1002	825	221	1	3	272	42	75	
135902	14	45	19	12	12	9	2	1	42268	242	1007	822	214	1	4	275	43	70	
135893	15	37	22	12	13	6	2	1	42282	242	1008	811	183	0	3	235	37	70	
135879	13	32	20	14	13	6	2	0	42296	242	1016	838	640	1	6	219	39	61	
135869	8	34	19	13	10	6	2	0	42309	242	1021	832	556	1	2	225	33	59	
135860	7	27	25	9	11	6	2	0	42315	242	1029	807	208	0	1	217	32	55	
135855	6	25	22	6	8	7	1	0	42329	243	1031	819	197	0	5	223	32	43	
135839	8	20	26	9	9	6	0	1	42333	243	1039	824	224	0	3	210	36	42	
135829	8	18	24	9	8	4	0	1	42342	243	1047	869	562	0	2	170	28	43	
135818	10	19	18	7	9	4	0	1	42351	243	1053	877	200	0	2	154	27	40	
135811	8	19	17	6	7	2	0	1	42362	243	1057	918	214	0	2	145	22	37	
135795	10	23	17	5	6	2	0	1	42368	243	1063	921	207	0	0	121	22	41	
135788	9	23	15	5	8	1	0	1	42371	243	1069	909	215	1	1	113	20	41	
135780	7	24	14	4	8	1	0	1	42378	243	1073	913	235	1	2	107	20	38	
135774	7	22	10	5	5	1	0	1	42388	243	1077	897	240	0	1	108	15	35	
135768	6	20	13	4	5	1	0	1	42392	243	1080	895	238	0	2	106	11	38	
135754	8	21	13	5	4	1	0	1	42396	243	1087	930	254	0	2	97	11	41	
135748	11	18	11	6	5	0	1	1	42398	243	1091	909	235	1	1	88	11	41	
135740	10	14	17	5	2	0	1	1	42405	243	1095	931	222	0	3	89	12	37	
135734	9	17	16	4	2	0	1	1	42406	243	1100	873	223	0	0	81	10	39	
135726	6	18	14	2	3	1	1	0	42412	243	1107	848	215	0	0	75	8	37	
135721	3	17	12	3	4	1	1	0	42417	243	1111	855	216	0	1	82	7	34	
